graph_image,graph_complexity,question_complexity,visualisation_type,update_questions,answer,question_id,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,text_6.started,key_start_experiment_2.started,start.stopped,key_start_experiment_2.keys,key_start_experiment_2.rt,key_start_experiment_2.duration,instructions.started,text_2.started,legend_instructions.started,instructions.stopped,show_cross.started,txt_show_cross.started,show_cross.stopped,trial.started,image.started,keypress.started,trial.stopped,keypress.keys,keypress.rt,keypress.duration,break_2.started,text_4.started,text_5.started,break_2.stopped,long_break.started,long_break.stopped,text_countdown.started,end.started,text.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 51,source_file,graph_nodes,question_level,adaptation,semi_subtype,keypress_norm,responded_in_time,rt_observed,rt,folder_name,rt_imputed,answer_norm,has_answer_key,is_correct,extremes_only_analysis,analysis_note,text_4.stopped,text_5.stopped,txt_show_cross.stopped,Unnamed: 54,text_2.stopped,legend_instructions.stopped,Unnamed: 53,Unnamed: 52,Unnamed: 56
samples/6 node/6_nodes_S00023/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,0.0,0.0,6.0,77.29268739999998,,,,,,,,,77.25389399999995,77.29268739999998,77.29268739999998,92.24757909999973,92.2475940999998,92.26437140000009,93.24828949999984,93.24832059999972,93.32711309999968,93.32711309999968,111.2490057,0.0,103.56326069999976,0.1515149000001656,111.25165070000004,111.26885739999987,111.26885739999987,115.24992249999968,115.24993629999972,115.24995409999974,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,2,non_adapted,,0,True,10.23614760000008,10.23614760000008,Mohammad Nasser,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,3.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,1.0,1.0,29.0,115.2708789999997,,,,,,,,,115.25016979999964,115.2708789999997,115.2708789999997,130.26255469999978,130.26256439999997,130.27842740000006,131.2630264999998,131.2630623,131.3557883999997,131.3557883999997,149.26333419999992,,,,149.26591149999967,149.27798570000004,149.27798570000004,153.26473239999996,153.26475899999969,153.26477579999982,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,2,non_adapted,,,False,,,Mohammad Nasser,False,3,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00147/no_caption/nodes_shape_tlp.png,12.0,2.0,shape_nodes,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,2.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,2.0,2.0,44.0,153.28158059999987,,,,,,,,,153.26497889999973,153.28158059999987,153.28158059999987,168.27734669999973,168.27735679999978,168.29342599999973,169.27745909999976,169.27749029999995,169.36552009999969,169.36552009999969,187.27804149999972,1.0,186.2833975999997,0.1515122999999221,187.2804062,187.2924883999999,187.2924883999999,191.2790301,191.2790418999998,191.27905800000008,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,2,semi_adapted,shape_nodes,1,True,16.917877500000003,16.917877500000003,Mohammad Nasser,False,2,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00068/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,How many nodes have TLP:GREEN?,5.0,How many nodes have TLP:GREEN?,0.0,3.0,3.0,9.0,191.29623619999984,,,,,,,,,191.27928109999996,191.29623619999984,191.29623619999984,206.2923673,206.2923794999997,206.30837489999976,207.29357489999984,207.2936135,207.37518899999984,207.37518899999984,225.2929291999999,0.0,222.15589980000004,0.1753436999997575,225.29541659999995,225.30677909999983,225.30677909999983,229.29340509999972,229.2934164999997,229.2934304999999,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,1,fully_adapted,,0,True,14.780710800000207,14.780710800000207,Mohammad Nasser,False,5,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,6.0,2.0,size_nodes,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,4.0,4.0,22.0,229.3111270999998,,,,,,,,,229.29362839999976,229.3111270999998,229.3111270999998,244.30695799999967,244.30697389999975,244.32289790000004,245.30693010000005,245.30696229999967,245.3895619,245.3895619,263.3073402,2.0,257.28407879999986,0.0877666999999746,263.3098898999997,263.32214010000007,263.32214010000007,267.30881839999984,267.3088303999998,267.3088475,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,2,semi_adapted,size_nodes,2,True,11.894516899999871,11.894516899999871,Mohammad Nasser,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00077/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,5.0,5.0,12.0,267.3259085999998,,,,,,,,,267.3090669999997,267.3259085999998,267.3259085999998,282.3210522999998,282.3210648,282.3374469999999,283.3212487999999,283.3212848999997,283.4031233999999,283.4031233999999,301.3229959,0.0,291.0189305999997,0.1436572000002343,301.3258449,301.3518872,301.3518872,305.3239762999997,305.3239974999997,305.32403399999976,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,2,fully_adapted,,0,True,7.615807199999779,7.615807199999779,Mohammad Nasser,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00027/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,6.0,6.0,31.0,305.34176839999964,,,,,,,,,305.3244439,305.34176839999964,305.34176839999964,320.3366194,320.3366348,320.3518733000001,321.3367499000001,321.3367794999999,321.4243005999997,321.4243005999997,339.33632940000007,,,,339.33887909999976,339.3715761999997,339.3715761999997,343.3380752999997,343.3380923999998,343.33811119999973,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,2,non_adapted,,,False,,,Mohammad Nasser,False,5,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,6.0,1.0,size_nodes,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,7.0,7.0,18.0,343.35535389999995,,,,,,,,,343.338397,343.35535389999995,343.35535389999995,358.35052559999986,358.3505397999997,358.3668238,359.35079289999976,359.3508247999998,359.43591620000007,359.43591620000007,377.350684,3.0,365.7716442000001,0.0955669999998463,377.3533315999998,377.3660439999999,377.3660439999999,381.3521004999998,381.3521142,381.3521326999999,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,1,semi_adapted,size_nodes,3,True,6.335728000000017,6.335728000000017,Mohammad Nasser,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00072/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,3.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,8.0,8.0,32.0,381.3782965,,,,,,,,,381.3523888999998,381.3782965,381.3782965,396.3653089999998,396.3653212999998,396.3811031,397.36619519999977,397.3662433999998,397.44954419999976,397.44954419999976,415.3659622999999,3.0,405.9862814999997,0.1125533000003997,415.3685169,415.3799652999997,415.3799652999997,419.3677597000001,419.3677751999999,419.3677938000001,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,1,fully_adapted,,3,True,8.536737299999913,8.536737299999913,Mohammad Nasser,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00128/no_caption/nodes_color_type.png,6.0,1.0,color_nodes,How many nodes have TLP:GREEN?,1.0,How many nodes have TLP:GREEN?,0.0,9.0,9.0,17.0,419.3840317999998,,,,,,,,,419.3681099999999,419.3840317999998,419.3840317999998,434.3795673999998,434.3795814,434.3962444999997,435.3802916,435.3803343,435.4537332,435.4537332,453.38042730000006,0.0,446.0423059,0.1676081000000522,453.38299659999984,453.3952873999997,453.3952873999997,457.3819421999997,457.3819562999997,457.3819733999999,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,1,semi_adapted,color_nodes,0,True,10.588572699999986,10.588572699999986,Mohammad Nasser,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00008/no_caption/non_adapted.png,6.0,1.0,non_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,10.0,10.0,2.0,457.3987026,,,,,,,,,457.3821727,457.3987026,457.3987026,472.3947613,472.394773,472.4105663,473.3950104999999,473.395063,473.4795291,473.4795291,491.3955535,2.0,480.0825477999997,0.1759568000002218,491.3979979999999,491.4096467999998,491.4096467999998,495.3967834999999,495.3967997,495.3968304,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,1,non_adapted,,2,True,6.603018699999723,6.603018699999723,Mohammad Nasser,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,11.0,11.0,27.0,495.4135197999999,,,,,,,,,495.3971133,495.4135197999999,495.4135197999999,510.4095622,510.409576,510.4254886999997,511.40947460000007,511.4095041000001,511.49855309999975,511.49855309999975,529.410417,8.0,521.0114853999999,0.0946951000000808,529.4130713,529.4245387000001,529.4245387000001,533.4116955,533.4117108999999,533.4117305,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,1,non_adapted,,8,True,9.512932300000102,9.512932300000102,Mohammad Nasser,False,8,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,6.0,2.0,edge_width,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,12.0,12.0,23.0,533.4284135999997,,,,,,,,,533.4119986000001,533.4284135999997,533.4284135999997,548.4245814000001,548.4245948999996,548.4401021999997,549.4243197999999,549.4243542999998,549.5058233999998,549.5058233999998,567.4249855999997,2.0,560.9706538,0.1035435999997389,567.4274249999999,567.4388663999998,567.4388663999998,571.425972,571.4259846999998,571.4260027,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,6,2,semi_adapted,edge_width,2,True,11.46483040000021,11.46483040000021,Mohammad Nasser,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00138/no_caption/nodes_color_type.png,12.0,1.0,color_nodes,How many nodes have TLP:GREEN?,4.0,How many nodes have TLP:GREEN?,0.0,13.0,13.0,41.0,571.4428215999997,,,,,,,,,571.4262573000001,571.4428215999997,571.4428215999997,586.4388942999999,586.4389071,586.4543110999998,587.4394373,587.4394732000001,587.5259204999998,587.5259204999998,605.4385109999998,0.0,596.1542095,0.1995523999999022,605.4412241999999,605.4540008999998,605.4540008999998,609.4409486999998,609.4409648999999,609.4409845,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,1,semi_adapted,color_nodes,0,True,8.628289000000223,8.628289000000223,Mohammad Nasser,False,4,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00084/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,14.0,14.0,35.0,609.4576318,,,,,,,,,609.4412520999999,609.4576318,609.4576318,624.4533188999999,624.453332,624.4692155999996,625.4533681999997,625.4534012999998,625.5333269999996,625.5333269999996,643.4542999,7.0,637.4264143999999,0.1524862999999641,643.4574751,643.4686849999998,643.4686849999998,647.4552573999999,647.4552706999998,647.4552884,,,,,sphynx_10,1,2026-07-02_18h46.04.322,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-07-02 18h46.20.318880 +0200,,sphynx_10_Practice Trials - SYMBIOTIK graphs_2023_2026-07-02_18h46.04.322.csv,12,1,fully_adapted,,7,True,11.89308740000024,11.89308740000024,Mohammad Nasser,False,7,True,True,False,all adaptation levels,,,,,,,,,
