kind,source,feature,outcome,n,spearman_r,p_raw,p_fdr_outcome,sig_raw_0.05,sig_fdr_outcome
stimulus_raw,sum,saliency_entropy,et_mean_fix_dur,48,-0.27996092053842814,0.053950736579287346,0.2967290511860804,False,False
stimulus_raw,sum,saliency_entropy,et_mean_saccade_mag,48,0.5358228397742075,8.680771621340161e-05,0.0009548848783474177,True,True
stimulus_raw,sum,saliency_center_bias,rt_median,48,-0.4063178462874512,0.004162100601211708,0.027469863967997277,True,True
stimulus_raw,sum,saliency_center_bias,accuracy,48,0.28917392159694827,0.046211073004976434,0.19459660626181544,True,False
stimulus_raw,sum,saliency_center_bias,response_rate,48,0.1721134237423156,0.24209815150780722,0.7989238999757639,False,False
stimulus_raw,sum,saliency_center_bias,et_n_fixations,48,0.007566924073433798,0.9592904864458914,0.9592904864458914,False,False
stimulus_raw,sum,saliency_center_bias,et_mean_fix_dur,48,-0.17227529309596176,0.24164884811606527,0.4898728494899111,False,False
stimulus_raw,sum,saliency_center_bias,et_mean_saccade_mag,48,0.512266608771168,0.00019759323205990358,0.001443881366142924,True,True
stimulus_raw,sum,saliency_spread,rt_median,48,-0.36712983065566657,0.010263390372417828,0.048384554612826904,True,True
stimulus_raw,sum,saliency_spread,accuracy,48,0.2879612212013835,0.047174934851349194,0.19459660626181544,True,False
stimulus_raw,sum,saliency_spread,response_rate,48,0.21911529296407625,0.13457300705093353,0.7890973461465266,False,False
stimulus_raw,sum,saliency_spread,et_n_fixations,48,-0.1658190699833047,0.2600112859848592,0.8580372437500353,False,False
stimulus_raw,sum,saliency_spread,et_mean_fix_dur,48,-0.08684324793747286,0.5572584541816951,0.6851770193385042,False,False
stimulus_raw,sum,saliency_spread,et_mean_saccade_mag,48,0.6118106817194963,3.8350914956847585e-06,6.327900967879851e-05,True,True
stimulus_raw,sum,saliency_skewness,rt_median,48,0.3436821537125488,0.016770936685846678,0.05534409106329404,True,False
stimulus_raw,sum,saliency_skewness,accuracy,48,-0.0987248367480241,0.5043954408683877,0.8215602131387703,False,False
stimulus_raw,sum,saliency_skewness,response_rate,48,-0.10952672419965538,0.4586602176935367,0.9034450349824722,False,False
stimulus_raw,sum,saliency_skewness,et_n_fixations,48,-0.2796495609009311,0.05422953216768637,0.30861312415380276,False,False
stimulus_raw,sum,saliency_skewness,et_mean_fix_dur,48,0.29255319148936165,0.04360951474525368,0.28782279731867433,True,False
stimulus_raw,sum,saliency_skewness,et_mean_saccade_mag,48,0.04874077290490664,0.742170585317901,0.7900525585642172,False,False
stimulus_raw,sum,saliency_kurtosis,rt_median,48,0.31849761181068176,0.027366026386280863,0.07525657256227238,True,False
stimulus_raw,sum,saliency_kurtosis,accuracy,48,-0.05815449624185674,0.6946014565130381,0.8215602131387703,False,False
stimulus_raw,sum,saliency_kurtosis,response_rate,48,-0.09703412211702954,0.5117583741295696,0.9034450349824722,False,False
stimulus_raw,sum,saliency_kurtosis,et_n_fixations,48,-0.2775809053988413,0.056111477118873224,0.30861312415380276,False,False
stimulus_raw,sum,saliency_kurtosis,et_mean_fix_dur,48,0.26552323056882327,0.06815167871326401,0.32128648536253035,False,False
stimulus_raw,sum,saliency_kurtosis,et_mean_saccade_mag,48,0.1155015197568389,0.4343637985203163,0.5513078981219399,False,False
stimulus_raw,visalformer,saliency_mean,rt_median,48,0.09031697785497177,0.5415373091429985,0.6878516857603721,False,False
stimulus_raw,visalformer,saliency_mean,accuracy,48,-0.07662061590159323,0.6047288009555493,0.8215602131387703,False,False
stimulus_raw,visalformer,saliency_mean,response_rate,48,-0.07712017226254674,0.602368769560578,0.903553154340867,False,False
stimulus_raw,visalformer,saliency_mean,et_n_fixations,48,-0.08018761985732363,0.5879662426577908,0.915789156665864,False,False
stimulus_raw,visalformer,saliency_mean,et_mean_fix_dur,48,0.25629613547546676,0.07868504217156425,0.3245757989577025,False,False
stimulus_raw,visalformer,saliency_mean,et_mean_saccade_mag,48,-0.2125488493269648,0.14694802214434027,0.26940470726462384,False,False
stimulus_raw,visalformer,saliency_std,rt_median,48,0.14209726443768997,0.3353324876276367,0.5824195837743164,False,False
stimulus_raw,visalformer,saliency_std,accuracy,48,-0.21393137432667866,0.14427507233960668,0.39675644893391837,False,False
stimulus_raw,visalformer,saliency_std,response_rate,48,-0.0475584703046499,0.7482171655245945,0.9144876467522821,False,False
stimulus_raw,visalformer,saliency_std,et_n_fixations,48,0.07539704922090514,0.6105261044439093,0.915789156665864,False,False
stimulus_raw,visalformer,saliency_std,et_mean_fix_dur,48,0.09379070777247069,0.5260334461244798,0.6851770193385042,False,False
stimulus_raw,visalformer,saliency_std,et_mean_saccade_mag,48,-0.13449848024316108,0.36207378398400397,0.5027043910489106,False,False
stimulus_raw,visalformer,saliency_entropy,rt_median,48,0.03745115067303517,0.800485936003181,0.8395513015629562,False,False
stimulus_raw,visalformer,saliency_entropy,accuracy,48,0.0785499119854463,0.5956366046812577,0.8215602131387703,False,False
stimulus_raw,visalformer,saliency_entropy,response_rate,48,-0.030489370429378944,0.8370126318802193,0.9209696226583912,False,False
stimulus_raw,visalformer,saliency_entropy,et_n_fixations,48,-0.21122061442390747,0.1495503283726437,0.5487639232147515,False,False
stimulus_raw,visalformer,saliency_entropy,et_mean_fix_dur,48,0.3440078158923144,0.016660896721513718,0.1832698639366509,True,False
stimulus_raw,visalformer,saliency_entropy,et_mean_saccade_mag,48,-0.2125488493269648,0.14694802214434027,0.26940470726462384,False,False
stimulus_raw,visalformer,saliency_center_bias,rt_median,48,-0.1025835866261398,0.48779552159056716,0.6707188421870298,False,False
stimulus_raw,visalformer,saliency_center_bias,accuracy,48,0.042444513844767474,0.7745397231846016,0.8813727884514433,False,False
stimulus_raw,visalformer,saliency_center_bias,response_rate,48,0.006431834735609351,0.9653931550875835,0.9886831583185014,False,False
stimulus_raw,visalformer,saliency_center_bias,et_n_fixations,48,0.02308184033910742,0.876252938440002,0.9592904864458914,False,False
stimulus_raw,visalformer,saliency_center_bias,et_mean_fix_dur,48,-0.08532349109856709,0.564203355315831,0.6851770193385042,False,False
stimulus_raw,visalformer,saliency_center_bias,et_mean_saccade_mag,48,-0.005210594876248371,0.9719611813102822,0.9719611813102823,False,False
stimulus_raw,visalformer,saliency_spread,rt_median,48,-0.07229700390794615,0.6253197143276111,0.6878516857603721,False,False
stimulus_raw,visalformer,saliency_spread,accuracy,48,0.09117302064837064,0.5376962553125583,0.8215602131387703,False,False
stimulus_raw,visalformer,saliency_spread,response_rate,48,0.02517073785954813,0.865153281891216,0.9209696226583912,False,False
stimulus_raw,visalformer,saliency_spread,et_n_fixations,48,-0.0762680620638903,0.6063967646802896,0.915789156665864,False,False
stimulus_raw,visalformer,saliency_spread,et_mean_fix_dur,48,0.08260963960052106,0.5767042031629571,0.6851770193385042,False,False
stimulus_raw,visalformer,saliency_spread,et_mean_saccade_mag,48,-0.093573599652627,0.5269959696870474,0.6079311068388131,False,False
stimulus_raw,visalformer,saliency_skewness,rt_median,48,0.02898393399913157,0.8449589708593898,0.8449589708593898,False,False
stimulus_raw,visalformer,saliency_skewness,accuracy,48,0.05765839153458024,0.6970813929662293,0.8215602131387703,False,False
stimulus_raw,visalformer,saliency_skewness,response_rate,48,0.04780584856371182,0.7469507603726355,0.9144876467522821,False,False
stimulus_raw,visalformer,saliency_skewness,et_n_fixations,48,-0.03266298161194446,0.8255678893424959,0.9436752000966965,False,False
stimulus_raw,visalformer,saliency_skewness,et_mean_fix_dur,48,-0.08043855840208423,0.5867948611451471,0.6851770193385042,False,False
stimulus_raw,visalformer,saliency_skewness,et_mean_saccade_mag,48,0.1286365610073817,0.38355976254426727,0.5062988865584328,False,False
stimulus_raw,visalformer,saliency_kurtosis,rt_median,48,-0.03484585323491098,0.8141103530307454,0.8395513015629562,False,False
stimulus_raw,visalformer,saliency_kurtosis,accuracy,48,0.11923049798211956,0.41957208910976806,0.8215602131387703,False,False
stimulus_raw,visalformer,saliency_kurtosis,response_rate,48,0.08299540591526681,0.5749195677161186,0.9034450349824722,False,False
stimulus_raw,visalformer,saliency_kurtosis,et_n_fixations,48,0.009526702970150467,0.9487595999052425,0.9592904864458914,False,False
stimulus_raw,visalformer,saliency_kurtosis,et_mean_fix_dur,48,-0.0729483282674772,0.6221991599144181,0.6851770193385042,False,False
stimulus_raw,visalformer,saliency_kurtosis,et_mean_saccade_mag,48,0.09194528875379938,0.5342424878280478,0.6079311068388131,False,False
